RoleType	Type	ShowID	ColorID	szName	fMax	fMin	fScale	fColorR	fColorG	fColorB	fColorA
1	4	1	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	1	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	1	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	1	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	1	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	1	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	1	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	1	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	1	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	1	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	1	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	2	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	2	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	2	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	2	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	2	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	2	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	2	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	2	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	2	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	2	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	2	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	2	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	2	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	2	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	2	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	2	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	2	17		0	0	0	0	0	0	1
1	4	3	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	3	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	3	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	3	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	3	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	3	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	3	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	3	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	3	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	3	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	3	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	3	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	3	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	3	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	3	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	3	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	3	17		0	0	0	0	0	0	1
1	4	4	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	4	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	4	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	4	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	4	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	4	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	4	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	4	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	4	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	4	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	4	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	4	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	4	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	4	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	4	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	4	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	4	17		0	0	0	0	0	0	1
1	4	5	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	5	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	5	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	5	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	5	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	5	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	5	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	5	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	5	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	5	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	5	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	5	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	5	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	5	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	5	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	5	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	5	17		0	0	0	0	0	0	1
1	4	6	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	6	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	6	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	6	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	6	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	6	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	6	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	6	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	6	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	6	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	6	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	6	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	6	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	6	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	6	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	6	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	6	17		0	0	0	0	0	0	1
1	4	7	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	7	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	7	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	7	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	7	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	7	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	7	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	7	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	7	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	7	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	7	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	7	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	7	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	7	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	7	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	7	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	7	17		0	0	0	0	0	0	1
1	4	8	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	8	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	8	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	8	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	8	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	8	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	8	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	8	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	8	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	8	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	8	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	8	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	8	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	8	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	8	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	8	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	8	17		0	0	0	0	0	0	1
1	4	9	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	9	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	9	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	9	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	9	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	9	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	9	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	9	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	9	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	9	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	9	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	9	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	9	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	9	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	9	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	9	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	9	17		0	0	0	0	0	0	1
1	4	10	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	10	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	10	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	10	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	10	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	10	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	10	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	10	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	10	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	10	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	10	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	10	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	10	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	10	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	10	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	10	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	10	17		0	0	0	0	0	0	1
1	4	11	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	11	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	11	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	11	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	11	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	11	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	11	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	11	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	11	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	11	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	11	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	11	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	11	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	11	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	11	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	11	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	11	17		0	0	0	0	0	0	1
1	4	12	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	12	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	12	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	12	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	12	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	12	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	12	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	12	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	12	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	12	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	12	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	12	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	12	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	12	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	12	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	12	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	12	17		0	0	0	0	0	0	1
1	5	1	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	1	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	1	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	1	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	1	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	1	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	1	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	1	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	1	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	1	10	°×É«	3.03	0.44	3.16	1	0.976471	0.976471	0.713726
1	5	2	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	2	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	2	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	2	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	2	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	2	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	2	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	2	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	2	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	2	10	°×É«	3.03	0.44	3.16	1	0.976471	0.976471	0.713726
1	5	2	11		0	0	0	0	0	0	1
1	5	3	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	3	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	3	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	3	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	3	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	3	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	3	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	3	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	3	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	3	10	°×É«	1.36	1.11	3.16	1	0.976471	0.976471	0.713726
1	5	3	11		0	0	0	0	0	0	1
1	5	4	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	4	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	4	3	Æ«»Æ	2.19	0.39	2.42	1	0.894118	0.670588	1
1	5	4	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	4	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	4	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	4	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	4	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	4	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	4	10	°×É«	3.03	0.67	3.16	1	0.976471	0.976471	0.713726
1	5	4	11		0	0	0	0	0	0	1
1	5	5	1	Ç³É«	2	0.22	3.17	0.615686	0.486275	0.486275	0.713726
1	5	5	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	5	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	5	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	5	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	5	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	5	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	5	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	5	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	5	10	°×É«	3.03	0.44	3.16	1	0.976471	0.976471	0.713726
1	5	5	11		0	0	0	0	0	0	1
1	5	6	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	6	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	6	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	6	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	6	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	6	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	6	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	6	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	6	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	6	10	°×É«	3.03	0.44	3.16	1	0.976471	0.976471	0.713726
1	5	6	11		0	0	0	0	0	0	1
1	5	7	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	7	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	7	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	7	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	7	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	7	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	7	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	7	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	7	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	7	10	°×É«	1.28	1.28	3.16	1	0.976471	0.976471	0.713726
1	5	7	11		0	0	0	0	0	0	1
1	5	8	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	8	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	8	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	8	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	8	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	8	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	8	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	8	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	8	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	8	10	°×É«	1.28	0.78	3.16	1	0.976471	0.976471	0.713726
1	5	8	11		0	0	0	0	0	0	1
1	5	9	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	9	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	9	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	9	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	9	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	9	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	9	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	9	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	9	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	9	10	°×É«	3.61	1.06	0.89	1	0.976471	0.976471	0.713726
1	5	9	11		0	0	0	0	0	0	1
1	5	10	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	10	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	10	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	10	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	10	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	10	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	10	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	10	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	10	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	10	10	°×É«	3.03	0.44	3.16	1	0.976471	0.976471	0.713726
1	5	10	11		0	0	0	0	0	0	1
1	5	11	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	11	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	11	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	11	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	11	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	11	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	11	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	11	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	11	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	11	10	°×É«	1.3	1.28	3.16	1	0.976471	0.976471	0.713726
1	5	11	11		0	0	0	0	0	0	1
1	5	12	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
1	5	12	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
1	5	12	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
1	5	12	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
1	5	12	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
1	5	12	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
1	5	12	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
1	5	12	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
1	5	12	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
1	5	12	10	°×É«	4.47	1.39	0.09	1	0.976471	0.976471	0.713726
1	5	12	11		0	0	0	0	0	0	1
