RoleType	Type	ShowID	ColorID	szName	fMax	fMin	fScale	fColorR	fColorG	fColorB	fColorA
1	2	7	12	Í¸À¶	1	0.02	1.8	0.328817	0.653223	0.814206	0.74902
1	2	7	13	¹ûÂÌ	1	0.02	1.8	0.526558	0.775952	0.119371	0.74902
1	2	7	14	Ãµºì	1	0.02	1.8	0.852461	0.352453	0.535546	0.74902
1	2	8	1	ºì	3.25	0	2	0.858824	0.219608	0.219608	0.670588
1	2	8	2	³È	2	0	1.72	1	0.576471	0.34902	0.776471
1	2	8	3	ÂÌ	3.25	0	2	0.690196	0.741176	0.411765	1
1	2	8	4	Çà	3.25	0	2	0.447059	0.694118	0.658824	0.847059
1	2	8	5	À¶	3.25	0	2	0.576471	0.647059	0.921569	0.886275
1	2	8	6	×Ï	3.25	0	2	0.682353	0.592157	0.984314	0.831373
1	2	8	7	×Ïºì	3.25	0	1.5	0.956863	0.556863	0.854902	0.741176
1	2	8	8	ºÚ	3.25	0	1	0.403922	0.34902	0.392157	0.341176
1	2	8	9	°×	1	0.02	2	0.941176	0.913725	0.929412	0.74902
1	2	8	10	·Û	1	0.02	1	0.937255	0.766018	0.857374	0.74902
1	2	8	11	½ð	1	0.02	1	0.937255	0.856626	0.369497	0.74902
1	2	8	12	Í¸À¶	1	0.02	1	0.398901	0.751751	1	0.74902
1	2	8	13	¹ûÂÌ	1	0.02	1	0.50695	0.868849	0.208865	0.74902
1	2	8	14	Ãµºì	1	0.02	1	0.918029	0.411353	0.703197	0.74902
1	2	9	1	ºì	3.25	0	2	0.858824	0.219608	0.219608	0.670588
1	2	9	2	³È	2	0	1.84	1	0.576471	0.34902	0.776471
1	2	9	3	ÂÌ	3.25	0	2	0.690196	0.741176	0.411765	1
1	2	9	4	Çà	3.25	0	2	0.447059	0.694118	0.658824	0.847059
1	2	9	5	À¶	3.25	0	2	0.576471	0.647059	0.921569	0.886275
1	2	9	6	×Ï	3.25	0	2	0.682353	0.592157	0.984314	0.831373
1	2	9	7	×Ïºì	3.25	0	1.5	0.956863	0.556863	0.854902	0.741176
1	2	9	8	ºÚ	3.25	0	1	0.403922	0.34902	0.392157	0.341176
1	2	9	9	°×	1	0.02	2	0.941176	0.913725	0.929412	0.74902
1	2	9	10	·Û	1	0.02	1.2	0.937255	0.696773	0.676051	0.74902
1	2	9	11	½ð	1	0.02	1.2	0.937255	0.752865	0.297398	0.74902
1	2	9	12	Í¸À¶	1	0.02	1.2	0.387167	0.680964	0.796078	0.74902
1	2	9	13	¹ûÂÌ	1	0.02	1	0.657069	0.937255	0.486549	0.74902
1	2	9	14	Ãµºì	1	0.02	1	0.937255	0.387518	0.619318	0.74902
1	2	10	1	ºì	1	0	2	0.858824	0.219608	0.219608	0.670588
1	2	10	2	³È	1	0	1.78	1	0.576471	0.34902	0.776471
1	2	10	3	ÂÌ	1	0	2	0.690196	0.741176	0.411765	1
1	2	10	4	Çà	1	0	2	0.447059	0.694118	0.658824	0.847059
1	2	10	5	À¶	1	0	2	0.576471	0.647059	0.921569	0.886275
1	2	10	6	×Ï	1	0	2	0.682353	0.592157	0.984314	0.831373
1	2	10	7	×Ïºì	1	0	1.5	0.956863	0.556863	0.854902	0.741176
1	2	10	8	ºÚ	1	0	1	0.403922	0.34902	0.392157	0.341176
1	2	10	9	°×	1	0.02	2	0.941176	0.913725	0.929412	0.74902
1	2	10	10	·Û	1	0.02	2	1	0.740383	0.896284	0.74902
1	2	10	11	½ð	1	0.02	2	0.95082	0.787701	0.347402	0.74902
1	2	10	12	Í¸À¶	1	0.02	2	0.18024	0.655772	0.937255	0.74902
1	2	10	13	¹ûÂÌ	1	0	2	0.441596	0.937255	0.486366	0.74902
1	2	10	14	Ãµºì	1	0	2	1	0.278843	0.760815	0.74902
1	2	11	1	ºì	1	0	2	0.858824	0.219608	0.219608	0.670588
1	2	11	2	³È	1	0	1.78	1	0.576471	0.34902	0.776471
1	2	11	3	ÂÌ	1	0	2	0.690196	0.741176	0.411765	1
1	2	11	4	Çà	1	0.02	2	0.447059	0.694118	0.658824	0.847059
1	2	11	5	À¶	1	0.3	2	0.491798	0.595727	1	0.886275
1	2	11	6	×Ï	1	0.3007	2	0.612741	0.57734	0.984314	0.831373
1	2	11	7	×Ïºì	1	0.02	1.5	0.956863	0.556863	0.854902	0.741176
1	2	11	8	ºÚ	1	0.02	1	0.333333	0.333333	0.333333	0.337255
1	2	11	9	°×	1	0.15	2	0.941176	0.913725	0.929412	0.74902
1	2	11	10	·Û	1	0.35	2	1	0.726772	0.889891	0.74902
1	2	11	11	½ð	1	0.3	2	0.95082	0.787701	0.347402	0.74902
1	2	11	12	Í¸À¶	1	0.3529	2	0.310109	0.647715	0.846998	0.74902
1	2	11	13	¹ûÂÌ	1	0.35	2	0.567819	0.937255	0.517296	0.74902
1	2	11	14	Ãµºì	1	0.3	2	0.907103	0.244221	0.604822	0.74902
1	2	12	1	ºì	1	0	2	0.858824	0.300343	0.300343	0.666667
1	2	12	2	³È	1	0	1.78	1	0.665782	0.486336	0.776471
1	2	12	3	ÂÌ	1	0	2	0.716899	0.918029	0.635554	1
1	2	12	4	Çà	1	0	2	0.644068	1	0.949157	0.847059
1	2	12	5	À¶	1	0.02	2	0.699458	0.760922	1	0.886275
1	2	12	6	×Ï	1	0.02	2	0.739132	0.661204	1	0.831373
1	2	12	7	×Ïºì	1	0.02	1.5	1	0.644236	0.962936	0.737255
1	2	12	8	ºÚ	1	0.02	1	0.52459	0.52459	0.52459	0.337255
1	2	12	9	°×	1	0.04	2	1	0.970718	0.991638	0.74902
1	2	12	10	·Û	1	0.04	2	1	0.682231	0.673075	0.74902
1	2	12	11	½ð	1	0.04	2	0.94902	0.800549	0.404501	0.74902
1	2	12	12	Í¸À¶	1	0.04	2	0.37705	0.76878	1	0.74902
1	2	12	13	¹ûÂÌ	1	0.04	2	0.441596	0.937255	0.486366	0.74902
1	2	12	14	Ãµºì	1	0.04	2	1	0.360662	0.578576	0.74902
1	2	13	1	ºì	1	0	2	0.858824	0.219608	0.219608	0.670588
1	2	13	2	³È	1	0	1.78	1	0.620752	0.490379	0.776471
1	2	13	3	ÂÌ	1	0	2	0.575586	0.737255	0.467872	1
1	2	13	4	Çà	1	0	2	0.447059	0.694118	0.658824	0.847059
1	2	13	5	À¶	1	0.02	2	0.576471	0.647059	0.921569	0.886275
1	2	13	6	×Ï	1	0	2	0.662562	0.596262	0.984314	0.831373
1	2	13	7	×Ïºì	1	0	1.5	0.890074	0.552041	0.956863	0.737255
1	2	13	8	ºÚ	1	0	1	0.502739	0.502739	0.502739	0.337255
1	2	13	9	°×	1	0.02	2	0.941176	0.913725	0.929412	0.74902
1	2	13	10	·Û	1	0.02	2	1	0.691432	0.673075	0.74902
1	2	13	11	½ð	1	0.02	2	1	0.745815	0.26923	0.74902
1	2	13	12	Í¸À¶	1	0.02	2	0.18024	0.655772	0.937255	0.74902
1	2	13	13	¹ûÂÌ	1	0	2	0.52462	0.879774	0.414511	0.74902
1	2	13	14	Ãµºì	1	0	2	1	0.278843	0.760815	0.74902
1	2	14	1	ºì	1	0	2	0.858824	0.323827	0.323827	0.666667
1	2	14	2	³È	1	0	1.78	1	0.640253	0.480766	0.776471
1	2	14	3	ÂÌ	1	0	2	0.651362	0.672129	0.433402	1
1	2	14	4	Çà	1	0	2	0.57882	0.743175	0.639445	0.847059
1	2	14	5	À¶	1	0.1	1.8	0.682765	0.637537	0.827451	0.886275
1	2	14	6	×Ï	1	0.1	1.5	0.854902	0.720424	0.984314	0.831373
1	2	14	7	×Ïºì	1	0.1	1.5	0.956863	0.671656	0.854047	0.737255
1	2	14	8	ºÚ	1	0.1	2	0.502739	0.502739	0.502739	0.337255
1	2	14	9	°×	1	0.1	1.5	0.937255	0.909804	0.929412	0.74902
1	2	14	10	·Û	1	0.1	1.5	1	0.80676	0.788464	0.74902
1	2	14	11	½ð	1	0.1	1.5	0.896178	0.700389	0.333013	0.74902
1	2	14	12	Í¸À¶	1	0.1	1.5	0.515694	0.750698	0.857923	0.74902
1	2	14	13	¹ûÂÌ	1	0.1	1.5	0.513329	0.775952	0.432502	0.74902
1	2	14	14	Ãµºì	1	0.1	1.5	0.770489	0.286305	0.47013	0.74902
1	2	15	1	ºì	1	0.1	1	0.858824	0.305043	0.305043	0.666667
1	2	15	2	³È	1	0.1	1	1	0.580026	0.437156	0.776471
1	2	15	3	ÂÌ	1	0.1	1	0.62092	0.732235	0.42948	1
1	2	15	4	Çà	1	0.1	1	0.487221	0.694118	0.565743	0.847059
1	2	15	5	À¶	1	0.1	1	0.553948	0.629129	0.921569	0.886275
1	2	15	6	×Ï	1	0.1	1	0.722774	0.672343	0.984314	0.831373
1	2	15	7	×Ïºì	1	0.1	1	0.956863	0.570443	0.866499	0.737255
1	2	15	8	ºÚ	1	0	1	0.502739	0.502739	0.502739	0.337255
1	2	15	9	°×	1	0.1	1	0.941176	0.913725	0.929412	0.74902
1	2	15	10	·Û	1	0.2	1	1	0.673075	0.738354	0.74902
1	2	15	11	½ð	1	0.2	1	1	0.764431	0.322408	0.74902
1	2	15	12	Í¸À¶	1	0.1	1	0.15845	0.587991	0.841535	0.74902
1	2	15	13	¹ûÂÌ	1	0.1	1	0.52462	0.879774	0.414511	0.74902
1	2	15	14	Ãµºì	1	0.05	1	0.92549	0.364706	0.619608	0.74902
1	2	16	1	ºì	1	0	1.5	0.858824	0.219608	0.219608	0.670588
1	2	16	2	³È	1	0	1	1	0.620752	0.490379	0.776471
1	2	16	3	ÂÌ	1	0	2	0.575586	0.737255	0.467872	1
1	2	16	4	Çà	1	0	2	0.447059	0.694118	0.658824	0.847059
1	2	16	5	À¶	1	0.02	2	0.469657	0.558679	0.921569	0.886275
1	2	16	6	×Ï	1	0	1.5	0.676493	0.56788	0.984314	0.831373
1	2	16	7	×Ïºì	1	0	1.5	0.890074	0.552041	0.956863	0.737255
1	2	16	8	ºÚ	1	0	1.5	0.501961	0.448859	0.462364	0.337255
1	2	16	9	°×	1	0	1.8	0.874174	0.920485	0.937255	0.74902
1	2	16	10	·Û	1	0.02	1.5	1	0.691432	0.673075	0.74902
1	2	16	11	½ð	1	0.02	1.5	1	0.809064	0.288457	0.74902
1	2	16	12	Í¸À¶	1	0.02	1.5	0.360479	0.762783	0.937255	0.74902
1	2	16	13	¹ûÂÌ	1	0	1.5	0.52462	0.879774	0.414511	0.74902
1	2	16	14	Ãµºì	1	0	1.5	1	0.192309	0.533562	0.74902
1	2	17	1	ºì	1	0	2	0.858824	0.219608	0.219608	0.670588
1	2	17	2	³È	1	0	1.78	1	0.620752	0.490379	0.776471
1	2	17	3	ÂÌ	1	0	2	0.660395	0.737255	0.460777	1
1	2	17	4	Çà	1	0	2	0.513909	0.694118	0.668803	0.847059
1	2	17	5	À¶	1	0.02	2	0.636164	0.615366	0.879774	0.886275
1	2	17	6	×Ï	1	0	2	0.8159	0.71931	0.984314	0.831373
1	2	17	7	×Ïºì	1	0	1.5	0.939895	0.668772	0.835386	0.737255
1	2	17	8	ºÚ	1	0.1	2	0.502739	0.502739	0.502739	0.337255
1	2	17	9	°×	1	0.02	2	0.941176	0.913725	0.929412	0.74902
1	2	17	10	·Û	1	0.1	2	1	0.737697	0.737697	0.74902
1	2	17	11	½ð	1	0.02	2	0.921569	0.686275	0.243137	0.74902
1	2	17	12	Í¸À¶	1	0.02	2	0.404608	0.739559	0.937255	0.74902
1	2	17	13	¹ûÂÌ	1	0	2	0.535821	0.827451	0.447639	0.74902
1	2	17	14	Ãµºì	1	0	2	0.852461	0.386648	0.566751	0.74902
1	3	1	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
1	3	1	2	³È	1.95	0	1.97	1	0.431373	0.356863	0.886275
1	3	1	3	×Ø	1.95	0.89	1.97	0.905882	0.729412	0.670588	0.4
1	3	1	4	»Æ	1.95	0.5	1.97	0.921569	0.556863	0.203922	0.486275
1	3	1	5	»ÆÂÌ	1.95	0	1.97	1	0.858824	0.454902	0.886275
1	3	1	6	ÂÌ	1.95	0	1.97	0.67451	0.792157	0.14902	0.686275
1	3	1	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
1	3	1	8	Çà°×	1.95	0	1.97	0.639216	0.92549	0.909804	0.886275
1	3	1	9	Çà	1.95	0	1.97	0.262745	0.552941	0.701961	0.886275
1	3	1	10	À¶	1.95	0	1.97	0.588235	0.682353	0.87451	0.886275
1	3	1	11	ÉîÀ¶	1.95	0	1.97	0.388235	0.388235	0.643137	0.886275
1	3	1	12	×Ï	1.95	0	1.97	0.788235	0.521569	0.960784	0.886275
1	3	1	13	Éî×Ï	1.95	0	1.97	0.478431	0.219608	0.52549	0.886275
1	3	1	14	Ñóºì	1.95	0	1.97	0.976471	0.521569	0.862745	0.886275
1	3	1	15	ºÚ	1.95	0	1.97	0.270588	0.25098	0.262745	0.886275
1	3	1	16	°×	1.95	0.33	1.97	1	1	1	0.886275
1	3	2	1	ºì	1.5	0	1.5	0.956863	0.231373	0.231373	0.486275
1	3	2	2	³È	1.5	0	1.5	1	0.431373	0.356863	0.886275
1	3	2	3	×Ø	1	0	1.97	0.709804	0.517647	0.45098	1
1	3	2	4	»Æ	1.5	0.39	1.5	0.921569	0.556863	0.203922	0.486275
1	3	2	5	»ÆÂÌ	1.95	0	1.97	1	0.858824	0.454902	0.886275
1	3	2	6	ÂÌ	1.95	0	1.97	0.67451	0.792157	0.14902	0.686275
1	3	2	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
1	3	2	8	Çà°×	1.95	0	1.97	0.639216	0.92549	0.909804	0.886275
1	3	2	9	Çà	1.95	0	1.97	0.262745	0.552941	0.701961	0.886275
1	3	2	10	À¶	1.95	0	1.97	0.588235	0.682353	0.87451	0.886275
1	3	2	11	ÉîÀ¶	1.95	0	1.97	0.388235	0.388235	0.643137	0.886275
1	3	2	12	×Ï	1.95	0	1.97	0.788235	0.521569	0.960784	0.886275
1	3	2	13	Éî×Ï	1.95	0	1.97	0.478431	0.219608	0.52549	0.886275
1	3	2	14	Ñóºì	1.95	0	1.97	0.976471	0.521569	0.862745	0.886275
1	3	2	15	ºÚ	1.95	0	1.97	0.270588	0.25098	0.262745	0.886275
1	3	2	16	°×	1.95	0	1.97	1	1	1	0.886275
1	3	3	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
1	3	3	2	³È	1.95	0.28	1	1	0.431373	0.356863	0.886275
1	3	3	3	×Ø	1.95	0.2	1	0.784314	0.356863	0.211765	1
1	3	3	4	»Æ	1.95	0.5	1.2	0.921569	0.556863	0.203922	0.486275
1	3	3	5	»ÆÂÌ	1.95	-0.11	1.97	1	0.858824	0.454902	0.886275
1	3	3	6	ÂÌ	1.95	-0.33	1.78	0.898039	0.960784	0.631373	0.686275
1	3	3	7	ÉîÂÌ	1.95	0	1.97	0.337255	0.545098	0.027451	0.886275
1	3	3	8	Çà°×	1.95	-0.5	1.97	0.639216	0.921569	0.909804	0.886275
1	3	3	9	Çà	1.95	0	1.97	0.054902	0.745098	0.85098	0.886275
1	3	3	10	À¶	1.95	-0.22	1.97	0.494118	0.639216	0.933333	0.886275
1	3	3	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
1	3	3	12	×Ï	1.95	0	1.97	0.784314	0.521569	0.956863	0.886275
1	3	3	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
1	3	3	14	Ñóºì	1.95	0.1	1.2	0.976471	0.521569	0.858824	0.886275
1	3	3	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
1	3	3	16	°×	1.95	0.11	1.97	1	1	1	0.886275
1	3	4	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
1	3	4	2	³È	1.95	0	1.97	1	0.6	0.356863	1
1	3	4	3	×Ø	1.95	0	1.97	0.803922	0.376471	0.235294	1
1	3	4	4	»Æ	1.03	0.06	1.97	0.87451	0.623529	0.376471	0.886275
1	3	4	5	»ÆÂÌ	1.95	0	1.97	1	0.858824	0.454902	0.886275
1	3	4	6	ÂÌ	1.95	0	1.97	0.67451	0.792157	0.14902	0.686275
1	3	4	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
1	3	4	8	Çà°×	1.95	0	1.97	0.639216	0.921569	0.909804	0.886275
1	3	4	9	Çà	1.95	0	1.97	0.258824	0.54902	0.701961	0.886275
1	3	4	10	À¶	1.95	0.06	1.97	0.584314	0.682353	0.87451	0.886275
1	3	4	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
1	3	4	12	×Ï	1.95	0	1.97	0.784314	0.521569	0.956863	0.886275
1	3	4	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
1	3	4	14	Ñóºì	1.95	0	1.97	0.976471	0.521569	0.858824	0.886275
1	3	4	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
1	3	4	16	°×	1.75	0.28	1.97	1	1	1	0.886275
1	3	5	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
1	3	5	2	³È	0.97	0	1.97	1	0.431373	0.356863	0.886275
1	3	5	3	×Ø	1.95	0	1.97	0.584314	0.211765	0.086275	1
1	3	5	4	»Æ	0.86	0.11	1.97	1	0.74902	0.498039	1
1	3	5	5	»ÆÂÌ	0.89	0	1.78	1	0.980392	0.447059	0.886275
1	3	5	6	ÂÌ	0.72	0.33	1.97	0.729412	0.85098	0.196078	0.686275
1	3	5	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
1	3	5	8	Çà°×	1.05	0	1.95	0.639216	0.921569	0.909804	0.886275
1	3	5	9	Çà	1.95	0	1.97	0.258824	0.54902	0.701961	0.886275
1	3	5	10	À¶	1.05	0	1.97	0.584314	0.682353	0.87451	0.886275
1	3	5	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
1	3	5	12	×Ï	0.67	0.28	1.97	0.784314	0.521569	0.956863	0.886275
1	3	5	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
1	3	5	14	Ñóºì	0.58	-0.33	2.59	0.976471	0.521569	0.858824	0.886275
1	3	5	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
1	3	5	16	°×	0.89	0.22	1.97	1	1	1	0.886275
1	3	6	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
1	3	6	2	³È	0.94	0	1.97	1	0.431373	0.356863	0.886275
1	3	6	3	×Ø	1.95	0	1.97	0.678431	0.258824	0.121569	1
1	3	6	4	»Æ	1.5	0.5	2.56	0.921569	0.556863	0.203922	0.486275
1	3	6	5	»ÆÂÌ	0.83	0	1.97	1	0.858824	0.454902	0.886275
1	3	6	6	ÂÌ	1.95	0	1.97	0.67451	0.792157	0.14902	0.686275
1	3	6	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
1	3	6	8	Çà°×	1.11	0	1.97	0.639216	0.92549	0.909804	0.886275
1	3	6	9	Çà	1.95	0	1.97	0.262745	0.552941	0.701961	0.886275
1	3	6	10	À¶	1.09	0	1.97	0.588235	0.682353	0.87451	0.886275
1	3	6	11	ÉîÀ¶	1.95	0	1.97	0.388235	0.388235	0.643137	0.886275
1	3	6	12	×Ï	0.89	0	1.97	0.788235	0.521569	0.960784	0.886275
1	3	6	13	Éî×Ï	1.95	0	1.97	0.478431	0.219608	0.52549	0.886275
1	3	6	14	Ñóºì	0.97	0	1.97	0.976471	0.521569	0.862745	0.886275
1	3	6	15	ºÚ	1.95	0	1.97	0.270588	0.25098	0.262745	0.886275
1	3	6	16	°×	0.94	0.33	1.97	1	1	1	0.886275
1	3	7	1	ºì	1.95	0.67	1.97	0.956863	0.231373	0.231373	0.486275
1	3	7	2	³È	1.95	0.28	1.97	0.964706	0.490196	0.254902	0.886275
1	3	7	3	×Ø	1.95	0	1.97	0.784314	0.356863	0.211765	1
1	3	7	4	»Æ	1.95	0.39	1.61	0.917647	0.72549	0.2	0.886275
1	3	7	5	»ÆÂÌ	1.95	0.11	1.97	1	0.858824	0.454902	0.886275
1	3	7	6	ÂÌ	1.95	0.33	1.97	0.67451	0.792157	0.14902	0.686275
1	3	7	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
1	3	7	8	Çà°×	1.95	0.17	1.97	0.639216	0.921569	0.909804	0.886275
1	3	7	9	Çà	1.95	0	1.97	0.258824	0.54902	0.701961	0.886275
1	3	7	10	À¶	1.95	0.5	1.97	0.584314	0.682353	0.87451	0.886275
1	3	7	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
1	3	7	12	×Ï	1.95	0.22	1.97	0.784314	0.521569	0.956863	0.886275
1	3	7	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
1	3	7	14	Ñóºì	1.95	0.11	1.97	0.976471	0.521569	0.858824	0.886275
1	3	7	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
1	3	7	16	°×	1.95	0.33	1.97	1	1	1	0.886275
1	3	8	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
1	3	8	2	³È	1.95	0	1.97	0.905882	0.447059	0.32549	0.886275
1	3	8	3	×Ø	1.95	0	1.97	0.509804	0.227451	0.137255	1
1	3	8	4	»Æ	1	0.5	1.97	0.984314	0.929412	0.317647	0.686275
1	3	8	5	»ÆÂÌ	0.92	0.11	1.97	1	0.980392	0.447059	0.886275
1	3	8	6	ÂÌ	1.95	0	1.97	0.67451	0.792157	0.14902	0.686275
1	3	8	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
1	3	8	8	Çà°×	1.95	0.17	1.97	0.639216	0.921569	0.909804	0.886275
1	3	8	9	Çà	1.95	0	1.97	0.258824	0.54902	0.701961	0.886275
1	3	8	10	À¶	1.95	0.17	1.97	0.584314	0.682353	0.87451	0.886275
1	3	8	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
1	3	8	12	×Ï	1.95	0	1.97	0.784314	0.521569	0.956863	0.886275
1	3	8	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
1	3	8	14	Ñóºì	1.95	0	1.97	0.976471	0.521569	0.858824	0.886275
1	3	8	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
1	3	8	16	°×	0.94	0.33	1.97	1	1	1	0.886275
1	3	9	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
1	3	9	2	³È	0.94	0	1.97	0.909804	0.47451	0.188235	0.886275
1	3	9	3	×Ø	1.95	0	1.97	0.52549	0.215686	0.109804	1
1	3	9	4	»Æ	0.86	0.5	1.97	0.964706	0.752941	0.113725	0.886275
1	3	9	5	»ÆÂÌ	0.86	0	1.97	1	0.952941	0.447059	0.886275
1	3	9	6	ÂÌ	1.95	0	1.97	0.67451	0.792157	0.14902	0.686275
1	3	9	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
1	3	9	8	Çà°×	0.94	0	1.97	0.639216	0.921569	0.909804	0.886275
1	3	9	9	Çà	1.95	0	1.97	0.258824	0.54902	0.701961	0.886275
1	3	9	10	À¶	1.1	0	1.97	0.584314	0.682353	0.87451	0.886275
1	3	9	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
1	3	9	12	×Ï	0.92	0	1.97	0.784314	0.521569	0.956863	0.886275
1	3	9	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
1	3	9	14	Ñóºì	0.86	0	1.97	0.976471	0.521569	0.858824	0.886275
1	3	9	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
1	3	9	16	°×	0.94	0.33	1.97	1	1	1	0.886275
1	4	1	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	1	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	1	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	1	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	1	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	1	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	1	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	1	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	1	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	1	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	1	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	1	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	1	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	1	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	1	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	1	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	2	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	2	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	2	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	2	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	2	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	2	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	2	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	2	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	2	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	2	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	2	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	2	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	2	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
1	4	2	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
1	4	2	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
1	4	2	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
1	4	3	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
1	4	3	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
1	4	3	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
1	4	3	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
1	4	3	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
1	4	3	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
1	4	3	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
1	4	3	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
1	4	3	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
1	4	3	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
1	4	3	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
1	4	3	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
1	4	3	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
