RoleType	Type	ShowID	FileName	Annotate	PosX	PosY	Width	Height	NeedMirror	MirrorAxis	MirrorValue	PasteMethod	NeedShadow	NeedFlip	SecondaryTexture
1	9	82	data\source\texture\face\贴花_额饰17眼睛.tga	额饰_17眼睛	224	205	64	128	0	0	256	1	0	0	
1	9	83	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹01	224	192	192	256	0	0	256	1	0	0	
1	9	84	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹01_翻转	224	192	192	224	0	0	256	1	0	1	
1	9	85	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹01_翻转	224	192	192	224	1	0	256	1	0	0	
1	9	86	data\source\texture\face\贴花_谜之液体01.tga	谜之液体01	160	299	192	192	0	0	256	1	0	0	
1	9	87	data\source\texture\face\贴花_脸横线04.tga	横线04	290	302	128	96	1	0	256	1	0	0	
1	9	88	data\source\texture\face\贴花_额饰18.tga	额饰_18	255	201	112	160	1	0	256	1	0	0	
1	9	89	data\source\texture\face\贴花_伤疤.tga	伤疤	89	293	272	128	0	0	256	1	0	0	
1	9	90	data\source\texture\face\贴图_纹身03_翅膀.tga	纹身03_翅膀	231	171	192	256	0	0	256	1	0	0	
1	9	91	data\source\texture\face\贴图_纹身03_翅膀.tga	纹身03_翅膀	231	171	192	256	0	0	256	1	0	1	
1	9	92	data\source\texture\face\贴图_纹身03_翅膀.tga	纹身03_翅膀	231	171	192	256	1	0	256	1	0	0	
1	9	93	data\source\texture\face\贴花_拉链01.tga	拉链01	281	276	96	256	0	0	256	1	0	0	
1	9	94	data\source\texture\face\贴花_拉链01.tga	拉链01	281	276	80	192	0	0	256	1	0	1	
1	9	95	data\source\texture\face\贴花_套装01.tga	套装01	256	215	192	256	1	0	256	1	0	0	
1	9	96	data\source\texture\face\贴花_额饰19.tga	额饰19	192	207	128	128	0	0	256	1	0	0	
1	9	97	data\source\texture\face\贴花_其他_青蛇.tga	青蛇	363	286	64	64	1	0	256	1	0	0	
1	9	98	data\source\texture\face\贴花_星星.tga	星星	203	222	108	108	0	0	256	1	0	0	
1	9	99	data\source\texture\face\贴花_纯阳.tga	纯阳	202	222	108	108	0	0	256	1	0	0	
1	9	100	data\source\texture\face\贴花_万花.tga	万花	290	245	108	108	0	0	256	1	0	0	
1	9	101	data\source\texture\face\贴花_万花.tga	万花_翻转	290	245	108	108	0	0	256	1	0	1	
1	9	102	data\source\texture\face\贴花_唐门.tga	唐门	110	226	320	192	0	0	256	1	0	0	
1	9	103	data\source\texture\face\贴花_唐门.tga	唐门_翻转	110	226	320	192	0	0	256	1	0	1	
1	9	104	data\source\texture\face\贴花_天策.tga	天策	202	222	108	108	0	0	256	1	0	0	
1	9	105	data\source\texture\face\贴花_少林.tga	少林	202	226	108	108	0	0	256	1	0	0	
1	9	106	data\source\texture\face\贴花_五毒.tga	五毒	202	211	108	108	0	0	256	1	0	0	
1	9	107	data\source\texture\face\贴花_藏剑.tga	藏剑	202	211	108	108	0	0	256	1	0	0	
1	9	108	data\source\texture\face\贴花_明教.tga	明教	202	211	108	108	0	0	256	1	0	0	
1	9	109	data\source\texture\face\贴花_丐帮.tga	丐帮	247	210	192	208	0	0	256	1	0	0	
1	9	110	data\source\texture\face\贴花_丐帮.tga	丐帮_翻转	247	210	192	208	0	0	256	1	0	1	
1	9	111	data\source\texture\face\贴花_脸蝶纹01.tga	大蝴蝶右	136	219	256	256	0	0	256	1	0	0	
1	9	112	data\source\texture\face\贴花_脸蝶纹01.tga	大蝴蝶右	136	219	256	256	0	0	256	1	0	1	
1	9	115	data\source\texture\face\贴花_白华丽.tga	白色华丽	110	194	320	256	0	0	256	1	0	1	
1	9	116	data\source\texture\face\贴花_紫花.tga	紫藤花	107	201	320	256	0	0	256	1	0	1	
1	9	117	data\source\texture\face\贴花_紫花.tga	紫藤花	107	201	320	256	0	0	256	1	0	0	
1	9	118	data\source\texture\face\贴花_苍云.tga	苍云	134	219	256	128	0	0	256	1	0	0	
1	9	119	data\source\texture\face\贴花_单边扭曲.tga	侧面扭曲	169	206	256	256	0	0	256	1	0	0	
1	9	120	data\source\texture\face\贴花_201510月06.tga	贴花_201510月06	217	247	158	158	0	0	256	1	0	0	
1	9	121	data\source\texture\face\贴花_201510月07.tga	贴花_201510月07	222	231	128	210	0	0	256	1	0	0	
1	9	122	data\source\texture\face\贴花_201510月08.tga	贴花_201510月08	139	233	128	210	0	0	256	1	0	0	
1	9	123	data\source\texture\face\贴花_201510月09.tga	贴花_201510月09	270	270	128	128	1	0	256	1	0	0	
1	9	124	data\source\texture\face\贴花_201510月10.tga	贴花_201510月10	283	261	128	128	1	0	256	1	0	0	
1	9	125	data\source\texture\face\贴花_2016071401.tga	2016071401	76	155	361	293	0	0	256	1	0	0	
1	9	126	data\source\texture\face\贴花_2016071402.tga	2016071402	115	146	290	231	0	0	256	1	0	0	
1	9	127	data\source\texture\face\贴花_2016071403.tga	2016071403	251	222	110	101	0	0	256	1	0	0	
1	9	128	data\source\texture\face\贴花_2016071404.tga	2016071404	181	233	150	72	0	0	256	1	0	0	
1	9	129	data\source\texture\face\贴花_2016071405.tga	2016071405	196	224	120	137	0	0	256	1	0	0	
1	9	130	data\source\Texture\face\贴花_201610月01.tga	贴花_201610月01	212	183	176	188	1	0	256	1	0	0	
1	9	131	data\source\Texture\face\贴花_201610月02.tga	贴花_201610月02	266	269	141	164	1	0	256	1	0	0	
1	9	132	data\source\Texture\face\贴花_201610月03.tga	贴花_201610月03	210	281	202	228	1	0	256	1	0	0	
1	9	133	data\source\Texture\face\贴花_201610月04.tga	贴花_201610月04	104	194	193	282	1	0	256	1	0	0	
1	9	134	data\source\Texture\face\贴花_201610月05.tga	贴花_201610月05	173	221	161	285	0	0	256	1	0	0	
1	9	135	data\source\Texture\face\贴花_201610月06.tga	贴花_201610月06	215	176	190	237	0	0	256	1	0	0	
1	9	136	data\source\Texture\face\贴花_201610月07.tga	贴花_201610月07	104	187	304	206	0	0	256	1	0	0	
1	9	137	data\source\Texture\face\贴花_201610月08.tga	贴花_201610月08	289	232	84	72	0	0	256	1	0	0	
1	9	138	data\source\Texture\face\贴花_201610月09.tga	贴花_201610月09	270	213	141	111	0	0	256	1	0	0	
1	9	139	data\source\Texture\face\贴花_201610月10.tga	贴花_201610月10	115	167	306	341	0	0	256	1	0	0	
1	9	140	data\source\texture\face\贴花_201612月01.tga	贴花_201612月01	202	230	110	91	0	0	256	1	0	0	
1	9	141	data\source\texture\face\贴花_201612月02_1.tga	贴花_201612月02	211	206	179	189	1	0	256	1	0	0	
1	9	142	data\source\texture\face\贴花_201612月03_1.tga	贴花_201612月03	109	279	166	226	1	0	256	1	0	0	
1	9	143	data\source\texture\face\贴花_201612月04_1.tga	贴花_201612月04	117	219	145	154	1	0	256	1	0	0	
1	9	144	data\source\texture\face\贴花_201612月05_1.tga	贴花_201612月05	110	211	263	237	0	0	256	1	0	0	
1	9	145	data\source\texture\face\贴花_201612月06.tga	贴花_201612月06	177	213	150	152	0	0	256	1	0	0	
1	9	146	data\source\texture\face\贴花_201612月07.tga	贴花_201612月07	108	210	112	275	0	0	256	1	0	0	
1	9	147	data\source\texture\face\贴花_201612月08.tga	贴花_201612月08	240	217	136	107	1	0	256	1	0	0	
1	9	148	data\source\texture\face\贴花_201612月09.tga	贴花_201612月09	298	337	63	63	0	0	256	1	0	0	
1	9	149	data\source\texture\face\贴花_201612月09.tga	贴花_201612月09_翻转	298	337	63	63	0	0	256	1	0	1	
1	9	150	data\source\texture\face\贴花_201612月10.tga	贴花_201612月10	145	205	221	269	0	0	256	1	0	0	
1	9	151	data\source\texture\face\贴花2018年4月11.tga	贴花2018年4月03	123	222	268	159	0	0	256	1	0	0	
1	9	152	data\source\texture\face\贴花2018年4月04.tga	贴花2018年4月04	101	230	317	159	0	0	256	1	0	0	
1	9	153	data\source\texture\face\贴花2018年4月05.tga	贴花2018年4月05	117	199	295	199	0	0	256	1	0	0	
1	9	154	data\source\texture\face\贴花2018年4月06.tga	贴花2018年4月06	133	234	136	102	0	0	256	1	0	0	
1	9	155	data\source\texture\face\贴花2018年4月06.tga	贴花2018年4月06翻转	133	234	136	102	0	0	256	1	0	1	
1	9	156	data\source\texture\face\贴花2018年4月07.tga	贴花2018年4月07	256	238	133	77	0	0	256	1	0	0	
1	9	157	data\source\texture\face\贴花2018年4月08.tga	贴花2018年4月08	107	190	291	211	0	0	256	1	0	0	
1	9	158	data\source\texture\face\贴花2018年4月09.tga	贴花2018年4月09	125	224	299	124	0	0	256	1	0	0	
1	9	159	data\source\texture\face\贴花2018年4月10.tga	贴花2018年4月10	133	243	245	75	0	0	256	1	0	0	
1	9	160	data\source\texture\face\贴花2018年4月07.tga	贴花2018年4月07翻转	256	238	133	77	0	0	256	1	0	1	
1	9	161	data\source\texture\face\贴花2018年4月01.tga	贴花2018年4月01	243	226	150	150	0	0	256	1	0	0	
1	9	162	data\source\texture\face\贴花2018年4月02.tga	贴花2018年4月02	238	203	120	193	1	0	256	1	0	0	
1	9	163	data\source\texture\face\贴花_美人痣01.tga	美人痣_01	293	297	64	64	0	0	256	1	0	0	
1	9	164	data\source\texture\face\贴花_美人痣01.tga	美人痣_02	293	297	64	64	0	0	256	1	0	1	
1	9	165	data\source\texture\face\贴花_美人痣01.tga	美人痣_03	312	293	64	64	0	0	256	1	0	0	
1	9	166	data\source\texture\face\贴花_美人痣01.tga	美人痣_04	312	293	64	64	0	0	256	1	0	1	
1	9	167	data\source\texture\face\贴花_美人痣01.tga	美人痣_05	285	405	64	64	0	0	256	1	0	0	
1	9	168	data\source\texture\face\贴花_美人痣01.tga	美人痣_06	285	405	64	64	0	0	256	1	0	1	
1	9	169	data\source\texture\face\贴花2018年7月19001.tga	贴花2018年7月19001	223	227	128	128	1	0	256	1	0	0	
1	9	170	data\source\texture\face\贴花2018年7月19002.tga	贴花2018年7月19002	234	224	128	128	1	0	256	1	0	0	
1	9	171	data\source\texture\face\贴花2018年7月19003.tga	贴花2018年7月19003	250	223	150	200	0	0	256	1	0	0	
1	9	172	data\source\texture\face\贴花2018年7月19004.tga	贴花2018年7月19004	230	223	161	230	0	0	256	1	0	0	
1	9	173	data\source\texture\face\贴花2018年7月19005.tga	贴花2018年7月19005	169	302	58	58	1	0	256	1	0	0	
1	9	174	data\source\texture\face\贴花2018年7月17001.tga	贴花2018年7月17001	227	220	179	160	1	0	256	1	0	0	
1	9	175	data\source\texture\face\贴花2018年7月17002.tga	贴花2018年7月17002	246	240	164	128	1	0	256	1	0	0	
1	9	176	data\source\texture\face\贴花2018年7月17003.tga	贴花2018年7月17003	203	215	160	160	1	0	256	1	0	0	
1	9	177	data\source\texture\face\贴花2018年7月17004.tga	贴花2018年7月17004	253	245	162	128	1	0	256	1	0	0	
1	9	178	data\source\texture\face\贴花2018年7月18001.tga	贴花2018年7月18001	257	225	128	128	1	0	256	1	0	0	
1	9	179	data\source\texture\face\贴花2018年7月18002.tga	贴花2018年7月18002	258	229	128	128	1	0	256	1	0	0	
1	9	180	data\source\texture\face\贴花2018年7月18003.tga	贴花2018年7月18003	277	318	128	128	1	0	256	1	0	0	
1	9	181	data\source\texture\face\贴花2018年7月18004.tga	贴花2018年7月18004	257	244	128	128	1	0	256	1	0	0	
1	9	182	data\source\texture\face\贴花2018年7月18005.tga	贴花2018年7月18005	253	246	128	128	0	0	256	1	0	0	
1	9	183	data\source\Texture\face\贴花_源明雅.tga	贴花_源明雅	650	241	128	128	1	0	255	1	0	0	
1	9	184	data\source\Texture\face\贴花_2018年12月酒窝.tga	贴花_2018年12月酒窝	634	350	130	130	1	0	255	1	0	0	
1	9	185	data\source\Texture\face\贴花2020年6月11020.tga	花西子联动	206	238	98	90	0	0	256	1	0	0	
1	9	186	data\source\Texture\face\贴花_战损妆容.tga	战损妆容1	144	233	256	256	0	0	256	1	0	0	
1	9	187	data\source\Texture\face\贴花_战损妆容.tga	战损妆容2	144	233	256	256	0	0	256	1	0	1	
1	9	188	data\source\Texture\face\贴花2021年1月2102.tga	新年妆容1	82	233	311	205	0	0	256	1	0	0	
1	9	189	data\source\Texture\face\贴花2021年1月2102.tga	新年妆容2	82	233	311	205	0	0	256	1	0	1	
1	9	190	data\source\Texture\face\贴花2020年6月11014.tga	新年妆容3	109	218	164	172	1	0	256	1	0	0	
1	9	191	data\source\Texture\face\贴花2021年1月2103_竹.tga	竹子贴花	106	236	311	205	0	0	256	1	0	0	
1	9	192	data\source\Texture\face\贴花2021年1月2103_竹.tga	竹子贴花_翻转	105	236	311	205	0	0	256	1	0	1	
1	9	193	data\source\Texture\face\贴花2021年1月2104_儿童节_海浪.tga	儿童节贴花海星	131	234	242	146	0	0	256	1	0	0	
1	9	194	data\source\Texture\face\贴花2021年1月2104_儿童节_海浪.tga	儿童节贴花海星_翻转	122	236	242	146	0	0	256	1	0	1	
1	9	195	data\source\Texture\face\贴花2021年1月2104_儿童节_猫咪.tga	儿童节贴花猫咪	260	236	117	146	0	0	256	1	0	0	
1	9	196	data\source\Texture\face\贴花2021年1月2104_儿童节_猫咪.tga	儿童节贴花猫咪_翻转	260	236	117	146	0	0	256	1	0	1	
1	9	197	data\source\Texture\face\贴花2021年_梅花鹿.tga	828贴花梅花鹿	102	214	311	205	0	0	256	1	0	0	
1	9	198	data\source\Texture\face\贴花2021年_白鹿.tga	828贴花白鹿	175	224	162	143	0	0	256	1	0	0	
1	9	199	data\source\Texture\face\贴花2021年_雪花.tga	12月雪花	108	215	311	205	0	0	256	1	0	0	
1	9	200	data\source\Texture\face\贴花2021年_狐狸.tga	2021贴花狐狸	103	220	311	205	0	0	256	1	0	0	
1	9	201	data\source\Texture\face\贴花2021年_银杏叶.tga	2021贴花银杏叶	97	275	113	106	0	0	256	1	0	0	
1	9	202	data\source\Texture\face\贴花2021年_银杏叶.tga	2021贴花银杏叶_翻转	97	275	113	106	0	0	256	1	0	1	
1	9	203	data\source\Texture\face\贴花2021年_芙蓉.tga	2021贴花芙蓉	616	216	311	205	0	0	256	1	0	0	
1	9	204	data\source\Texture\face\贴花2021年_芙蓉.tga	2021贴花芙蓉_翻转	616	216	311	205	0	0	256	1	0	1	
1	9	205	data\source\Texture\face\贴花2022年8月_凤凰.tga	2022贴花凤凰	770	205	111	171	0	0	256	1	0	0	
1	9	206	data\source\Texture\face\贴花2022年8月_凤凰.tga	2022贴花凤凰_翻转	770	205	111	171	0	0	256	1	0	1	
1	9	207	data\source\Texture\face\贴花2022年8月_彩凤.tga	2022贴花彩凤	770	222	107	126	0	0	256	1	0	0	
1	9	208	data\source\Texture\face\贴花2022年8月_彩凤.tga	2022贴花彩凤_翻转	770	222	107	126	0	0	256	1	0	1	
1	9	209	data\source\Texture\face\贴花2022年8月_凤凰.tga	2022贴花凤凰_对称	770	205	111	171	1	0	256	1	0	0	
1	9	210	data\source\Texture\face\贴花2022年8月_彩凤.tga	2022贴花彩凤_对称	770	222	107	126	1	0	256	1	0	0	
1	9	211	data\source\Texture\face\贴花2022年10月_刀宗01.tga	2022贴花刀宗01	770	238	107	102	0	0	256	1	0	0	
1	9	212	data\source\Texture\face\贴花2022年10月_刀宗01.tga	2022贴花刀宗01_翻转	770	238	107	102	0	0	256	1	0	1	
1	9	213	data\source\Texture\face\贴花2022年10月_刀宗01.tga	2022贴花刀宗01_翻转	770	238	107	102	1	0	256	1	0	0	
1	9	214	data\source\Texture\face\贴花2022年12月_狐狸眉毛01.tga	2022贴花狐狸眉毛01	780	244	107	99	1	0	256	1	1	0	
1	9	215	data\source\Texture\face\贴花2022年12月_狐狸眉毛02.tga	2022贴花狐狸眉毛02	780	250	107	99	1	0	256	1	0	0	
1	9	216	data\source\Texture\face\贴花2022年12月_面靥01.tga	2022贴花面靥01	800	396	79	57	1	0	256	1	0	0	
1	9	217	data\source\Texture\face\贴花2022年12月_面靥02.tga	2022贴花面靥02	800	396	79	57	1	0	256	1	0	0	
1	9	218	data\source\Texture\face\贴花2022年12月_面靥03.tga	2022贴花面靥03	800	396	79	57	1	0	256	1	0	0	
1	9	219	data\source\Texture\face\贴花2022年12月_面靥04.tga	2022贴花面靥04	800	396	79	57	1	0	256	1	0	0	
1	9	220	data\source\Texture\face\贴花2023年10月_雪豹01.tga	2023贴花雪豹01	615	219	311	205	0	0	256	1	0	0	
1	9	221	data\source\Texture\face\贴花2023年10月_雪豹02.tga	2023贴花雪豹02	767	213	158	205	1	0	256	1	0	0	
1	9	222	data\source\Texture\face\贴花2023年10月_国风01.tga	2023贴花国风01	616	211	311	305	0	0	256	1	0	0	
1	9	223	data\source\Texture\face\贴花2023年10月_西游01.tga	2023贴花西游01	674	223	188	111	0	0	256	1	0	0	
1	9	224	data\source\Texture\face\贴花2023年10月_西游02.tga	2023贴花西游02	615	208	311	205	0	0	256	1	0	0	
1	9	225	data\source\Texture\face\贴花2023年_8月2211.tga	2023贴花8月01	613	147	311	250	0	0	256	1	0	0	
1	9	226	data\source\Texture\face\贴花2023年_8月2211.tga	2023贴花8月01_翻转	613	147	311	250	0	0	256	1	0	1	
1	9	227	data\source\Texture\face\贴花2023年_8月2212.tga	2023贴花8月02	603	165	311	250	0	0	256	1	0	0	
1	9	228	data\source\Texture\face\贴花2023年_8月2212.tga	2023贴花8月02_翻转	603	165	311	250	0	0	256	1	0	1	
1	9	229	data\source\Texture\face\贴花2023年_8月2213.tga	2023贴花8月03	623	139	311	250	0	0	256	1	0	0	
1	9	230	data\source\Texture\face\贴花2023年_8月2213.tga	2023贴花8月03_翻转	623	139	311	250	0	0	256	1	0	1	
1	10	1	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	闪点1	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\Noise_mask_01.tga
1	10	2	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	闪点2	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_02.tga
1	10	3	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	闪点3	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_03.tga
1	10	4	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	闪点4	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_04.tga
1	10	5	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	闪点5	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_05.tga
1	10	6	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	闪点6	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_06.tga
1	10	7	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	闪点7	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_07.tga
1	11	1	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	测试叠涂	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\LipDetail.tga
1	11	2	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	测试叠涂	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\LipDetail_1.tga
1	11	3	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	测试叠涂	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\LipDetail_2.tga
1	11	4	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	测试叠涂	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\LipDetail_3.tga
1	12	1	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	M2默认偏光001	0	192	512	512	0	0	256	1	0	0	
1	12	2	data\source\player\M2\部件\Texture\face\M2_偏光_001.tga	偏光001	0	192	512	512	0	0	256	1	0	0	
1	13	1	data\material\Texture\FaceTexture\M2_eyeShadowMask01.tga	眼影1	0	192	512	512	0	0	256	1	0	0	
1	13	2	data\material\Texture\FaceTexture\M2_eyeShadowMask02.tga	眼影2	0	192	512	512	0	0	256	1	0	0	
1	13	3	data\material\Texture\FaceTexture\M2_eyeShadowMask03.tga	眼影3	0	192	512	512	0	0	256	1	0	0	
1	13	4	data\material\Texture\FaceTexture\M2_eyeShadowMask04.tga	眼影4	0	192	512	512	0	0	256	1	0	0	
1	13	5	data\material\Texture\FaceTexture\M2_eyeShadowMask05.tga	眼影5	0	192	512	512	0	0	256	1	0	0	
1	13	6	data\material\Texture\FaceTexture\M2_eyeShadowMask06.tga	眼影6	0	192	512	512	0	0	256	1	0	0	
1	13	7	data\material\Texture\FaceTexture\M2_eyeShadowMask07.tga	眼影7	0	192	512	512	0	0	256	1	0	0	
1	13	8	data\material\Texture\FaceTexture\M2_eyeShadowMask08.tga	眼影8	0	192	512	512	0	0	256	1	0	0	
1	13	9	data\material\Texture\FaceTexture\M2_eyeShadowMask09.tga	眼影9	0	192	512	512	0	0	256	1	0	0	
1	13	10	data\material\Texture\FaceTexture\M2_eyeShadowMask010.tga	眼影10_玉竹	0	192	512	512	0	0	256	1	0	0	
1	13	11	data\material\Texture\FaceTexture\M2_eyeShadowMask011.tga	眼影11_海浪	0	192	512	512	0	0	256	1	0	0	
1	13	12	data\material\Texture\FaceTexture\M2_eyeShadowMask012.tga	眼影12_猫咪	0	192	512	512	0	0	256	1	0	0	
1	13	13	data\material\Texture\FaceTexture\M2_eyeShadowMask013.tga	眼影13_梅花鹿	0	192	512	512	0	0	256	1	0	0	
1	13	14	data\material\Texture\FaceTexture\M2_eyeShadowMask014.tga	眼影14_白鹿	0	192	512	512	0	0	256	1	0	0	
1	13	15	data\material\Texture\FaceTexture\M2_eyeShadowMask015.tga	眼影15_雪花	0	192	512	512	0	0	256	1	0	0	
1	13	16	data\material\Texture\FaceTexture\F2_eyeShadowMask016.tga	眼影16_刀宗	0	192	512	512	0	0	256	1	0	0	
1	14	1	data\material\Texture\FaceTexture\M2_eyeShadowMask01.tga	眼影1	0	192	512	512	0	0	256	1	0	0	
1	14	2	data\material\Texture\FaceTexture\M2_eyeShadowMask02.tga	眼影2	0	192	512	512	0	0	256	1	0	0	
1	14	3	data\material\Texture\FaceTexture\M2_eyeShadowMask03.tga	眼影3	0	192	512	512	0	0	256	1	0	0	
1	14	4	data\material\Texture\FaceTexture\M2_eyeShadowMask04.tga	眼影4	0	192	512	512	0	0	256	1	0	0	
1	14	5	data\material\Texture\FaceTexture\M2_eyeShadowMask05.tga	眼影5	0	192	512	512	0	0	256	1	0	0	
1	14	6	data\material\Texture\FaceTexture\M2_eyeShadowMask06.tga	眼影6	0	192	512	512	0	0	256	1	0	0	
1	14	7	data\material\Texture\FaceTexture\M2_eyeShadowMask07.tga	眼影7	0	192	512	512	0	0	256	1	0	0	
1	14	8	data\material\Texture\FaceTexture\M2_eyeShadowMask08.tga	眼影8	0	192	512	512	0	0	256	1	0	0	
1	14	9	data\material\Texture\FaceTexture\M2_eyeShadowMask09.tga	眼影9	0	192	512	512	0	0	256	1	0	0	
1	14	10	data\material\Texture\FaceTexture\M2_eyeShadowMask010.tga	眼影10_玉竹	0	192	512	512	0	0	256	1	0	0	
1	14	11	data\material\Texture\FaceTexture\M2_eyeShadowMask011.tga	眼影11_海浪	0	192	512	512	0	0	256	1	0	0	
1	14	12	data\material\Texture\FaceTexture\M2_eyeShadowMask012.tga	眼影12_猫咪	0	192	512	512	0	0	256	1	0	0	
1	14	13	data\material\Texture\FaceTexture\M2_eyeShadowMask013.tga	眼影13_梅花鹿	0	192	512	512	0	0	256	1	0	0	
1	14	14	data\material\Texture\FaceTexture\M2_eyeShadowMask014.tga	眼影14_白鹿	0	192	512	512	0	0	256	1	0	0	
1	14	15	data\material\Texture\FaceTexture\M2_eyeShadowMask015.tga	眼影15_雪花	0	192	512	512	0	0	256	1	0	0	
1	14	16	data\material\Texture\FaceTexture\F2_eyeShadowMask016.tga	眼影16_刀宗	0	192	512	512	0	0	256	1	0	0	
1	15	1	data\material\Texture\FaceTexture\M2_eyeShadowMask01.tga	眼影1	0	192	512	512	0	0	256	1	0	0	
1	15	2	data\material\Texture\FaceTexture\M2_eyeShadowMask02.tga	眼影2	0	192	512	512	0	0	256	1	0	0	
1	15	3	data\material\Texture\FaceTexture\M2_eyeShadowMask03.tga	眼影3	0	192	512	512	0	0	256	1	0	0	
